,Unnamed: 0,incident_control,incident_containment,incident_acres_burned,incident_name,calfire_incident,is_active,incident_id,incident_type,County,data_id
1326,1326,"Final acreage: 1,020 (829 acres BLM and 191 Private).",100.0,1020.0,W1 McDonald Fire,False,N,94cdd032-ea04-4713-b54a-dc3476635684,Wildfire,Lassen,Lassen-2019-08
1327,1327,,100.0,240.0,Harte Fire,False,N,4affde91-31a9-4588-bf14-7201fc5c548b,Wildfire,Alameda,Alameda-2019-08
1328,1328,All CAL FIRE Resources have been released from this incident.,100.0,1301.0,Ward Fire,False,N,e3d66b1b-3b3b-40a3-96ec-574c1a27cbe9,Wildfire,State of Oregon,State of Oregon-2019-08
1329,1329,,100.0,33.0,Heavy Range Fire,False,N,f044a406-06ab-457d-8a93-c52bb1930604,Wildfire,Yuba,Yuba-2019-08
1330,1330,,100.0,20.0,Radio Fire,True,N,073d3328-3d8c-459a-8ac8-5dc6095511ec,Wildfire,Riverside,Riverside-2019-08
1331,1331,Forward spread stopped.,100.0,46.0,Lower Fire,True,N,618ca03c-28fd-4d66-abf3-d065d72d8cb4,Wildfire,Shasta,Shasta-2019-08
1332,1332,Fire resources will continue patrolling and mopping up.  Suppression repair work has begun.,100.0,225.0,Moose Fire,True,N,c8f94c30-d0ee-450a-8501-30678aa37c0f,Wildfire,Mendocino,Mendocino-2019-08
1333,1333,,100.0,105.0,West Fire ,True,N,eb975e90-a689-40fc-8f44-b13c774de0e8,Wildfire,Los Angeles,Los Angeles-2019-08
1334,1334,,100.0,81.0,Timm Fire ,True,N,ce97fe6d-a635-45f1-bc18-cdd1698673c2,Wildfire,Solano,Solano-2019-08
1335,1335,Fire fighters have made great progress and gained full containment of the fire. Fire crews will continue to patrol the area and mop up any hot spots throughout the evening. Total acreage reduced to 16 due to more accurate mapping.,100.0,16.0,Greenstone Fire ,True,N,22c3cb30-55b1-4fcd-9606-6a0dcedce4ef,Wildfire,El Dorado,El Dorado-2019-08
1336,1336,"Crews arrived to a vegetation fire approximately three acres in size. Some hazards in the path of the fire were straw bales and several bee boxes. Quick response from air tankers and firefighters saved both from any damage as well as any structures or infrastructure. The fire was held to 20 acres, no injuries were reported.",100.0,20.0,Spring Fire ,True,N,f2a78d1c-66be-40f8-a2d8-5756eb265162,Wildfire,Colusa,Colusa-2019-08
1337,1337,,100.0,60.0,Bayliss Fire,True,N,0deca389-4481-4d91-8765-40caba3ea31c,Wildfire,Santa Clara,Santa Clara-2019-08
1338,1338,Firefighters made good progress today extinguishing interior hotspots and securing containment lines. They will continue to mop up and patrol overnight. Residents traveling in the area are asked to drive with caution as fire apparatus and personnel continue to work in the area.,100.0,156.0,Cottage Fire,True,N,2443f637-15d7-4cf9-a405-133cf1748300,Wildfire,Shasta,Shasta-2019-08
1339,1339,,100.0,423.0,Hunter Fire,True,N,852f3058-ccaa-4877-8e8e-f5b8a9649936,Wildfire,Mariposa,Mariposa-2019-08
1340,1340,,100.0,80.0,Border 9 Fire,True,N,e094035d-ac9c-4ea9-a23b-bb55321a64d6,Wildfire,San Diego,San Diego-2019-08
1341,1341,All evacuation orders have been lifted.,100.0,35.0,Patterson Fire,True,N,2760040b-e17b-430f-b581-a81694b450ac,Wildfire,El Dorado,El Dorado-2019-08
1342,1342,"Threat to City of Tecate, Mexico",100.0,1507.0,Border 8 Fire,True,N,74b94fe9-3524-40ce-ac18-ee637bf66f15,Wildfire,Mexico,Mexico-2019-08
1343,1343,,100.0,1300.0,Gaines Fire,True,N,547b7d19-9b75-4c11-8b88-56adb6460a3c,Wildfire,Mariposa,Mariposa-2019-08
1344,1344,,100.0,139.0,Patterson Fire,True,N,d35fa87b-0f19-4dd8-8739-4bdbc92d1361,Wildfire,San Joaquin,San Joaquin-2019-08
1345,1345,,100.0,600.0,Mountain Fire,True,N,1bf3e829-5fb3-43d2-9179-6c337709df19,Wildfire,Shasta,Shasta-2019-08
1346,1346,,100.0,34.0,Yucca Fire,True,N,46896a04-8502-403c-b362-e4adc9e7ad4d,Wildfire,Riverside,Riverside-2019-08
1347,1347,,100.0,131.0,Horse Fire,False,N,97c4d72f-c1e9-425e-9dcf-44150047af92,Wildfire,Lassen,Lassen-2019-08
1348,1348,,100.0,2438.0,Long Valley Fire ,False,N,2ce810c9-88f1-4efe-9254-8cbd339d2397,Wildfire,Lassen,Lassen-2019-08
1349,1349,,100.0,80.0,Ivy Fire,True,N,cb87a6f4-a560-41a5-81c0-1064d0c368b6,Wildfire,Riverside,Riverside-2019-08
1350,1350,,100.0,35.0,Jamieson Fire,True,N,19343958-2921-41d2-a3f8-501badcd0bee,Wildfire,Santa Clara,Santa Clara-2019-08
1351,1351,,100.0,25.0,Border 10 Fire,True,N,808c34bb-4e64-4eb5-9c3e-2a1e58195074,Wildfire,"Mexico, San Diego","Mexico, San Diego-2019-08"
1352,1352,,100.0,12.0,Sage Fire,True,N,faf6064e-fc50-4289-8486-1235f20289d7,Wildfire,Riverside,Riverside-2019-08
1353,1353,,100.0,3380.0,R-1 Fire,False,N,4ee8f023-1c92-4266-bb79-d41fdb3a5826,Wildfire,Lassen,Lassen-2019-08
1354,1354,,100.0,19.0,Carroll Fire,True,N,40ce99a7-fbca-4b41-b3bf-e2f863fdcc7e,Wildfire,Alameda,Alameda-2019-08
1355,1355,,100.0,756.0,Creek Fire,True,N,8faaa845-634f-4f94-b25e-f5ae78703da6,Wildfire,Tulare,Tulare-2019-08
1356,1356,,100.0,66.0,Jolon Fire,True,N,954bfbe7-424c-49e0-9611-23e9f7a475a2,Wildfire,Monterey,Monterey-2019-09
1357,1357,,100.0,279.0,Snail Fire,False,N,1b6cdbc8-4ab9-49e9-b6ed-e38d55e263cc,Wildfire,Ventura,Ventura-2019-09
1358,1358,,100.0,11.0,Mines Fire,True,N,de9cacb4-0be2-47d1-8cf2-7a25aabacfae,Wildfire,Alameda,Alameda-2019-09
1359,1359,,100.0,167.0,Antelope Fire,True,N,ebdceb89-fa30-486a-94f8-3eff8eedbd67,Wildfire,San Benito,San Benito-2019-09
1360,1360,,100.0,15.0,Telephone Fire,True,N,a5331bf6-d695-4309-a846-96808e41d757,Wildfire,San Bernardino,San Bernardino-2019-09
1361,1361,,100.0,85.0,Country Fire,True,N,89008310-149d-480f-946f-4ce5a2a71c3f,Wildfire,El Dorado,El Dorado-2019-09
1362,1362,,100.0,10.0,Deer Fire,True,N,23f65de3-bf4d-4edf-a5eb-b21299195b0f,Wildfire,Santa Cruz,Santa Cruz-2019-09
1363,1363,,100.0,54612.0,Walker Fire,False,N,3a48b649-8714-433d-9952-ff2bf9e8c90a,Wildfire,Plumas,Plumas-2019-09
1364,1364,,100.0,1926.0,Tenaja,True,N,f68808fb-a705-4083-a136-1a45c61c7f74,Wildfire,Riverside,Riverside-2019-09
1365,1365,,100.0,28.0,Glass Fire,True,N,da7fa4d6-cbf3-4cf9-babf-1cc79aa2f536,Wildfire,Lake,Lake-2019-09
1366,1366,,100.0,17.0,Foster Fire ,True,N,d8c705d2-2820-43d2-bee4-8335354bcab0,Wildfire,San Benito,San Benito-2019-09
1367,1367,,100.0,8838.0,Red Bank Fire,True,N,14ad161c-bfc6-41ae-af84-a464084a4142,Wildfire,Tehama,Tehama-2019-09
1368,1368,,100.0,44.0,Flood Fire ,True,N,3d4c2809-cd37-4f07-b86e-68dcd52c7434,Wildfire,San Joaquin,San Joaquin-2019-09
1369,1369,,100.0,244.0,Henthorne Fire,False,N,791059a2-b50f-4ab0-924a-bfdac001e4b9,Wildfire,Trinity,Trinity-2019-09
1370,1370,,100.0,5332.0,South Fire,False,N,38d46a2f-d1f6-4ed8-a502-e57e393844ea,Wildfire,Tehama,Tehama-2019-09
1371,1371,,100.0,4840.0,Springs Fire,False,N,226da8c8-26c0-49d7-b5ef-952cd969f918,Wildfire,Mono,Mono-2019-09
1372,1372,,100.0,5737.0,Lone Fire,False,N,81977367-45ad-4962-92f3-ae30f22ef723,Wildfire,Modoc,Modoc-2019-09
1373,1373,,100.0,1975.0,Cow Fire,False,N,c3b236b9-3a1d-481d-b1eb-b0aa77c5b462,Wildfire,Tulare,Tulare-2019-09
1374,1374,,100.0,381.0,Broder Fire,False,N,737ef617-abaa-44a1-9bbc-f46240468b8f,Wildfire,Tulare,Tulare-2019-09
1375,1375,,100.0,10296.0,Taboose Fire,False,N,e7ea56c5-4290-4406-b0a5-c9d1718e9700,Wildfire,Inyo,Inyo-2019-09
1376,1376,,100.0,58.0,Forbestown Fire,True,N,2de3ab6b-60c5-4400-9bff-74c79ed7d553,Wildfire,Butte,Butte-2019-09
1377,1377,,100.0,260.0,R-6 Fire,False,N,393edada-d2bf-4a33-94f2-2d2123357015,Wildfire,Lassen,Lassen-2019-09
1378,1378,,100.0,1872.0,Lime Fire,False,N,5c74d3fc-eaeb-4a75-9a07-5f8af961237b,Wildfire,Siskiyou,Siskiyou-2019-09
1379,1379,,100.0,227.0,Kidder 2 Fire,False,N,69b0cca6-c0c6-4a96-8f61-07ebb0ff9dc7,Wildfire,Siskiyou,Siskiyou-2019-09
1380,1380,,100.0,280.0,Rams Horn Fire,False,N,b24dc89c-632d-46a1-8984-2ce037e37834,Wildfire,Trinity,Trinity-2019-09
1381,1381,,100.0,53.0,Oak Fire,True,N,25e65946-2e28-453b-bcb4-617b623be750,Wildfire,Lake,Lake-2019-09
1382,1382,,100.0,496.0,Swedes Fire,True,N,63a43984-64ce-40aa-bbc3-98330a46353f,Wildfire,Butte,Butte-2019-09
1383,1383,,100.0,15.0,Duzel Fire,True,N,efba4d61-2027-4b05-8506-04d9858154ca,Wildfire,Siskiyou,Siskiyou-2019-09
1384,1384,,100.0,250.0,Sycamore Fire,False,N,a14c1f49-8e49-4709-a21b-6c06471a1002,Wildfire,Riverside,Riverside-2019-09
1385,1385,,100.0,200.0,McMurray Fire,False,N,4cebaf5a-70a7-4262-864b-fb3fe3b1d84d,Wildfire,Santa Barbara,Santa Barbara-2019-09
1386,1386,,100.0,10.0,Bailey Fire,True,N,5a4639e4-0d1d-4cee-8215-0aa1d53a5160,Wildfire,Riverside,Riverside-2019-09
1387,1387,,100.0,190.0,Stuhr Fire ,True,N,8f6c8f60-1daf-4c04-8507-dcc81656b8c5,Wildfire,Stanislaus,Stanislaus-2019-09
1388,1388,,100.0,34.0,Redwood Fire,True,N,b277af3b-3785-44c1-bdfb-c5a5ba766d2b,Wildfire,Riverside,Riverside-2019-09
1389,1389,,100.0,11.0,Bridge Fire,True,N,a8b79d35-dab7-4513-ac65-25fd99541662,Wildfire,Merced,Merced-2019-09
1390,1390,,100.0,520.0,Horseshoe Fire ,False,N,c9327432-b3d3-4ea1-b810-d339dc9e25c3,Wildfire,Riverside,Riverside-2019-09
1391,1391,,100.0,91.0,Bar Fire,False,N,8b4a5b95-3f51-4038-a7ea-b5ed3c73c2e5,Wildfire,Siskiyou,Siskiyou-2019-09
1392,1392,,100.0,167.0,Bautista Fire,False,N,980c4c7d-dcc9-45b3-b5c1-181c1cd445e9,Wildfire,Riverside,Riverside-2019-09
1393,1393,,100.0,604.0,Baseline Fire ,True,N,ebc468e3-c2ec-43ff-95e9-c319a7ec3d40,Wildfire,Placer,Placer-2019-09
1394,1394,,100.0,128.0,Reservoir Fire,True,N,3934f762-ba99-471a-b1d9-dc064276c383,Wildfire,Santa Clara,Santa Clara-2019-09
1395,1395,,100.0,220.0,Lopez Fire,False,N,840010ca-aef0-4f91-b771-3bf196317d03,Wildfire,San Luis Obispo,San Luis Obispo-2019-09
1396,1396,,100.0,98.0,Kennedy Fire,True,N,7b283f4f-c613-4840-aa90-1f6e9fa1573a,Wildfire,Riverside,Riverside-2019-09
1397,1397,,100.0,67.0,Lynette Fire,True,N,9fc12331-47f4-4d79-bffe-914f13658993,Wildfire,Calaveras,Calaveras-2019-09
1398,1398,,100.0,83.0,Tulloch Fire,True,N,e7910549-a5ca-4712-bd04-349c49c1ba15,Wildfire,Stanislaus,Stanislaus-2019-09
1399,1399,,100.0,16.0,Cow Fire,True,N,f24e0e23-63ee-4038-a04d-41fe70cac747,Wildfire,Shasta,Shasta-2019-09
1400,1400,,100.0,200.0,Dehesa Fire ,True,N,94cd8534-defa-4a82-b1be-42a2704c13d2,Wildfire,San Diego,San Diego-2019-09
1401,1401,,100.0,10.0,Electra Fire,True,N,755df0b3-ad02-406b-af5d-738b67d8c755,Wildfire,Amador,Amador-2019-09
1402,1402,,100.0,52.0,Willow Fire,False,N,abdb011f-15d8-475b-b08e-4df583700411,Wildfire,Lake,Lake-2019-09
1403,1403,,100.0,30.0,Mare Fire,False,N,178b2af3-340c-409d-80e6-21ac119969f0,Wildfire,Solano,Solano-2019-09
1404,1404,,100.0,300.0,Hwy Fire,True,N,b8e5a940-0fb5-4c63-93ab-a855cfdc4e0c,Wildfire,Butte,Butte-2019-09
1405,1405,,100.0,22.0,Chaparral Fire,True,N,48f89096-4641-42cc-8ec4-9cba635e79a1,Wildfire,El Dorado,El Dorado-2019-09
1406,1406,,100.0,19.0,Warren Fire,True,N,1e85b2a3-0d55-4c3a-9fbb-5208d615cccd,Wildfire,Riverside,Riverside-2019-09
1407,1407,,100.0,25.0,Frame Fire,True,N,05b9432b-a5cf-4a8f-bf0e-9b95a04bbdde,Wildfire,Fresno,Fresno-2019-09
1408,1408,,100.0,52.0,Ranch Fire,False,N,e2a0252b-2da9-4967-ba33-7abe3ced1efa,Wildfire,San Luis Obispo,San Luis Obispo-2019-10
1409,1409,,100.0,18.0,Del Fire,True,N,2e4017ba-5c18-4de6-8098-54b2a6caf5bd,Wildfire,Stanislaus,Stanislaus-2019-10
1410,1410,,100.0,63.0,Elk Fire,True,N,082bd2d3-457b-496b-a469-0d2550aac7ef,Wildfire,Siskiyou,Siskiyou-2019-10
1411,1411,,100.0,10.0,Wilson Fire,True,N,1dd6f339-956d-4ec5-bac5-713ba3cd53d4,Wildfire,Mendocino,Mendocino-2019-10
1412,1412,,100.0,5563.0,Briceburg Fire,True,N,e7aeb204-15af-4a2a-8f2a-bfd2c8dbe411,Wildfire,Mariposa,Mariposa-2019-10
1413,1413,,100.0,526.0,American Fire,True,N,74c3d01f-8809-40bc-a0e2-b1cc24bf1a7d,Wildfire,Napa,Napa-2019-10
1414,1414,,100.0,29.0,Point Fire ,True,N,25e80e7d-5790-4192-9cf0-a190f36158f0,Wildfire,Santa Clara,Santa Clara-2019-10
1415,1415,,100.0,11.0,Dales Fire,True,N,a4bd4cbb-53de-47c8-972f-cca4c36aaf74,Wildfire,Tehama,Tehama-2019-10
1416,1416,,100.0,12.0,Little Fire,True,N,a87ab8be-3da9-4cb0-a72c-5125acc001ef,Wildfire,Alameda,Alameda-2019-10
1417,1417,,100.0,289.0,Cross Fire,True,N,207f72f7-1453-40dc-919e-3551f7041b22,Wildfire,San Luis Obispo,San Luis Obispo-2019-10
1418,1418,,100.0,68.0,Corning Fire ,True,N,18fe1e24-799d-4aa9-a7ec-fa8e331ae3e9,Wildfire,Tehama,Tehama-2019-10
1419,1419,,100.0,10.0,Inghram Fire,True,N,d6114db7-8a39-4b86-92a5-5c3dea1f348f,Wildfire,Tehama,Tehama-2019-10
1420,1420,,100.0,40.0,Merrill Fire,False,N,19578ef2-6101-45b0-a82e-db3004c3a8a5,Wildfire,Contra Costa,Contra Costa-2019-10
1421,1421,,100.0,9.0,Eagle Fire,True,N,6e93b252-99a3-4214-9921-238373b17535,Wildfire,Riverside,Riverside-2019-10
1422,1422,,100.0,350.0,Reche Fire,True,N,8739a46c-9d9b-464c-87d0-31738601d96f,Wildfire,Riverside,Riverside-2019-10
1423,1423,,100.0,1011.0,Sandalwood Fire,True,N,7ff84b11-c3fb-4f5c-8a00-07243d4a4e33,Wildfire,Riverside,Riverside-2019-10
1424,1424,,100.0,42.0,Plains Fire,True,N,f20ba27e-4c6c-4ca9-a356-ef88c4f788bb,Wildfire,Shasta,Shasta-2019-10
1425,1425,,100.0,75.0,Wolf Fire,True,N,d37acb3f-94c8-47ef-b3da-6eb0d7353aa7,Wildfire,Riverside,Riverside-2019-10
1426,1426,,100.0,91.0,Wendy Fire,False,N,fd21c9dc-a89f-4a29-990b-33b95ae2adc9,Wildfire,Ventura,Ventura-2019-10
1427,1427,,100.0,8799.0,Saddle Ridge Fire,False,N,c52717d6-0297-4c5b-a0f1-f17abcd7ac27,Wildfire,Los Angeles,Los Angeles-2019-10
1428,1428,,100.0,30.0,Bitter Fire,True,N,fd1bc30a-4377-45f6-ba2b-b4e1c7e65ee7,Wildfire,San Luis Obispo,San Luis Obispo-2019-10
1429,1429,,100.0,3435.0,Caples Fire,False,N,451c3012-2831-44c1-8fc7-146fd02d2ce0,Wildfire,El Dorado,El Dorado-2019-10
1430,1430,,100.0,200.0,Olivas Fire,False,N,02e6023e-d306-4a67-a09c-b9224b98661e,Wildfire,Ventura,Ventura-2019-10
1431,1431,,100.0,55.0,Horse Fire,False,N,72c6a0db-a014-4cd9-9788-926707ef839c,Wildfire,Lassen,Lassen-2019-10
1432,1432,,100.0,75.0,Johnson Fire ,False,N,8bf75401-999f-42bd-8c0a-8db508591545,Wildfire,Riverside,Riverside-2019-10
1433,1433,,100.0,15.0,Nustar Fire,True,N,0baff961-3ce3-45ec-80f1-a72957f2f3f4,Wildfire,Contra Costa,Contra Costa-2019-10
1434,1434,,100.0,10.0,Fairmont Fire,False,N,2a516d14-36ce-43b0-b34c-7483759a9c84,Wildfire,San Diego,San Diego-2019-10
1435,1435,,100.0,420.0,Real Fire,False,N,baa2a51c-40bc-420c-9f88-db4783872d65,Wildfire,Santa Barbara,Santa Barbara-2019-10
1436,1436,,100.0,25.0,Grove Fire,True,N,df7805d1-682e-4a3d-b917-1bbab5e078ef,Wildfire,Lake,Lake-2019-10
1437,1437,,100.0,137.0,Mud Fire ,True,N,ff8701f0-a12a-4b40-baa9-b58c4e2e31f3,Wildfire,Fresno,Fresno-2019-10
1438,1438,,100.0,11.0,Beaumont Fire,True,N,6ad5dc4a-bd52-4cb4-9664-2ab606289d21,Wildfire,San Bernardino,San Bernardino-2019-10
1439,1439,,100.0,42.0,Palisades Fire,False,N,24eb323e-b97f-4087-886b-7efae8937bae,Wildfire,Los Angeles,Los Angeles-2019-10
1440,1440,,,,Oak Fire,False,N,7264a106-e0f4-41de-8fd0-3f9110431e28,Wildfire,Marin,Marin-2019-10
1441,1441,,100.0,77758.0,Kincade Fire,True,N,809d101c-8aa3-4a53-bf20-f38ae7ec7941,Wildfire,Sonoma,Sonoma-2019-10
1442,1442,,100.0,145.0,Old Water Fire,False,N,956f8cd5-f4fb-43d7-8a34-1bb5db551995,Wildfire,San Bernardino,San Bernardino-2019-10
1443,1443,,100.0,67.0,Muir Fire,True,N,16b1921b-f753-4a36-85bc-d903555f0af4,Wildfire,Marin,Marin-2019-10
1444,1444,,100.0,80.0,Nelson Fire ,True,N,6890469e-78d7-4dac-b162-6c23498fabcc,Wildfire,Butte,Butte-2019-10
1445,1445,,100.0,4615.0,Tick Fire,False,N,020310d3-7834-4f57-a125-eff0eb3f54e5,Wildfire,Los Angeles,Los Angeles-2019-10
1446,1446,,100.0,62.0,Cabrillo Fire,True,N,ab8109fd-e8eb-4690-9f5c-3a8c9c47ff48,Wildfire,San Mateo,San Mateo-2019-10
1447,1447,,100.0,35.0,Mines Fire,True,N,87404846-bc30-41b8-82fe-31c9aedb9ef7,Wildfire,Alameda,Alameda-2019-10
1448,1448,,100.0,97.0,Sawday Fire ,True,N,a6701bb9-7086-4dbc-ac5f-8c98eeb0279a,Wildfire,San Diego,San Diego-2019-10
1449,1449,,100.0,37.0,Miller Fire,True,N,7ff229e4-be94-4319-8916-19eb43753843,Wildfire,San Diego,San Diego-2019-10
1450,1450,,100.0,605.0,Rawson Fire,True,N,828b2492-fc44-4fc0-97fa-f0b439e6fa0d,Wildfire,Tehama,Tehama-2019-10
1451,1451,,100.0,200.0,Cypress Complex,False,N,d299dec7-b09f-47f7-80c9-859ddd1ecef3,Wildfire,Contra Costa,Contra Costa-2019-10
1452,1452,,100.0,150.0,Sky Fire ,True,N,64104ca2-a187-4b11-bb43-e22253bbcb52,Wildfire,Contra Costa,Contra Costa-2019-10
1453,1453,,100.0,140.0,Glencove Fire ,False,N,c9f9ded3-170f-4b04-a50e-2c03153c663f,Wildfire,Solano,Solano-2019-10
1454,1454,,100.0,703.0,Burris Fire,True,N,9cc1af36-29f2-4af5-afa7-23b9ce17630e,Wildfire,Mendocino,Mendocino-2019-10
1455,1455,,100.0,50.0,Forest Fire,False,N,b36ed23e-a3de-4aff-bdbc-d6ebf8d8f077,Wildfire,Contra Costa,Contra Costa-2019-10
1456,1456,,100.0,745.0,Getty Fire ,False,N,e693477a-37d2-4aba-9e73-a63421a2b3a6,Wildfire,Los Angeles,Los Angeles-2019-10
1457,1457,,100.0,1806.0,Easy Fire,True,N,00e6d6d5-f168-45fa-817a-f7758a5170b7,Wildfire,Los Angeles,Los Angeles-2019-10
1458,1458,,100.0,494.0,Hill Fire ,True,N,8f23653c-1a4c-4609-bfb3-72b1665eab69,Wildfire,Riverside,Riverside-2019-10
1459,1459,,100.0,328.0,46 Fire,True,N,e59fa47f-0f47-49a9-a2c5-092cfaf68ed5,Wildfire,Riverside,Riverside-2019-10
1460,1460,,100.0,50.0,Copper Fire,True,N,e471b23c-f00c-44bc-afc1-6ab02b0af4c3,Wildfire,San Diego,San Diego-2019-10
1461,1461,,100.0,200.0,Hillside Fire,False,N,dfc32e06-b88e-4d30-ae3d-22bc18792f5e,Wildfire,San Bernardino,San Bernardino-2019-10
1462,1462,,100.0,9999.0,Maria Fire ,True,N,31852a71-e639-496f-9e7d-0968d1c218b3,Wildfire,Ventura,Ventura-2019-10
1463,1463,,100.0,19.0,Sobrante Fire ,True,N,305f30f5-622d-4c55-8813-45ffbc15aed0,Wildfire,Riverside,Riverside-2019-11
1464,1464,,100.0,2534.0,Ranch Fire,True,N,69d98a94-4980-4dc0-b388-61c37c635f32,Wildfire,Tehama,Tehama-2019-11
1465,1465,,100.0,75.0,Eagle Fire,True,N,600d608d-6279-435d-bc9b-99aacaa5e80f,Wildfire,Colusa,Colusa-2019-11
1466,1466,,100.0,355.0,Foothills Fire,True,N,77d64e4c-a50f-4f4d-a750-e6a6f0ddadc9,Wildfire,Placer,Placer-2019-11
1467,1467,,,,Cashe Fire ,False,N,9c26f915-1b33-422d-b30a-9eb4da6fd729,Wildfire,Yolo,Yolo-2019-11
1468,1468,,100.0,3126.0,Cave Fire (No Longer a CAL FIRE Incident),False,N,7555692b-f672-4660-8f15-d0dab068a193,Wildfire,Santa Barbara,Santa Barbara-2019-11
1469,1469,,100.0,15.0,Bear Fire ,True,N,94f20083-2412-4058-bc16-afa6b45c3935,Wildfire,Humboldt,Humboldt-2020-02
1470,1470,,100.0,102.0,Antelope Fire,False,N,c9bb59f7-be32-4296-8c11-3f1233116827,Wildfire,Sierra,Sierra-2020-02
1471,1471,,100.0,75.0,Beegum Fire,True,N,f6e7a62d-4796-452d-8e41-66ed1aef6d63,Wildfire,Tehama,Tehama-2020-02
1472,1472,,100.0,57.0,Wood Fire,False,N,edd2012d-0574-46a1-97d5-9ca42e7c5912,Wildfire,Lassen,Lassen-2020-02
1473,1473,,100.0,211.0,Baseball Fire,False,N,ad9ab6b9-53ed-417c-a490-6b594974f110,Wildfire,Mendocino,Mendocino-2020-02
1474,1474,,100.0,154.0,Grizzly Fire,True,N,405d5f3f-66c9-4b69-8660-82780fa582b5,Wildfire,Butte,Butte-2020-03
1475,1475,,100.0,180.0,Mann Fire,True,N,e1298aaa-1337-412e-ba09-7b29e87dad8b,Wildfire,Riverside,Riverside-2020-03
1476,1476,,,,Baker Fire,False,N,7411452c-1613-4e4f-afe6-865db0c476c4,Wildfire,Yuba,Yuba-2020-03
1477,1477,,100.0,20.0,South Main Fire,True,N,083f1638-4369-410f-9b57-d53cfaa938f7,Wildfire,Riverside,Riverside-2020-03
1478,1478,,100.0,275.0,Carter Fire ,False,N,a87d4713-817a-47ac-9fa5-427c474cf9a5,Wildfire,Imperial,Imperial-2020-04
1479,1479,,100.0,26.0,Red Fire ,True,N,3eff88c0-89ee-4abe-8f6d-f74b90c42f30,Wildfire,Tehama,Tehama-2020-04
1480,1480,,100.0,55.0,Bar Fire,True,N,4b1b0f5b-a4f9-4965-ad6a-029c9d89c68c,Wildfire,Trinity,Trinity-2020-04
1481,1481,,100.0,47.0,Byron Fire,False,N,18b88d88-2c76-41cb-9b07-5c9dda8f56d9,Wildfire,Contra Costa,Contra Costa-2020-04
1482,1482,,100.0,2060.0,Interstate 5 Fire,False,N,2dac9fb4-1c2a-405a-93be-92ed7788a1d2,Wildfire,Fresno,Fresno-2020-05
1483,1483,Forward spread has stopped,100.0,156.0,Hollister Fire,False,N,d0dbf515-0e04-42d9-a46b-8ea21d18374a,Wildfire,Santa Barbara,Santa Barbara-2020-05
1484,1484,,100.0,17.0,Candy Fire,False,N,9a8425a9-f3ba-4afe-82d2-d9a9776959aa,Wildfire,Butte,Butte-2020-05
1485,1485,,100.0,20.0,Gilman Fire,True,N,3788f0dd-0d61-4458-95a2-ebda03b815b2,Wildfire,Riverside,Riverside-2020-05
1486,1486,,100.0,152.0,Acres Fire,False,N,0fa5653a-c3c8-4aad-84ce-8d1dd74f211b,Wildfire,Madera,Madera-2020-05
1487,1487,,100.0,20.0,Spanish Fire ,False,N,adbbc326-9f9a-434d-b18b-67a44f3906e5,Wildfire,Napa,Napa-2020-05
1488,1488,"The Range Fire started May 27, 2020 near Range M22 Camp Roberts Military Reserve, north of San Luis Obispo in San Luis Obispo County.",100.0,5000.0,Range Fire,False,N,53d70cde-ef0f-49c1-80a9-dc306a8cc043,Wildfire,San Luis Obispo,San Luis Obispo-2020-05
1489,1489,,100.0,60.0,Harley Fire,True,N,57f40970-22b5-4d75-a8f2-2482a18f5bca,Wildfire,Riverside,Riverside-2020-05
1490,1490,,50.0,60.0,Creek Fire,True,N,0e1e69d4-cb59-4228-8c55-f18e6b5ad71c,Wildfire,Contra Costa,Contra Costa-2020-05
1491,1491,,100.0,1395.0,Scorpion Fire,False,N,7a979a96-aeab-4afd-b55f-532882f36a6b,Wildfire,Santa Barbara,Santa Barbara-2020-05
1492,1492,,100.0,237.0,Acres Fire,True,N,8ad07f5d-c8eb-43c3-94d5-547ee9c0e5cd,Wildfire,Madera,Madera-2020-06
1493,1493,,100.0,650.0,Amoruso Fire,True,N,a47ae21e-d488-4978-ade9-aeed0db63fa6,Wildfire,Placer,Placer-2020-06
1494,1494,,100.0,10.0,Nash Fire,False,N,0b723ec6-680d-464b-ba30-b444506ceb44,Wildfire,Mendocino,Mendocino-2020-06
1495,1495,,100.0,37.0,Horn Fire ,False,N,0eca3343-e9f9-4d09-9fc3-95ab90b153ae,Wildfire,Lassen,Lassen-2020-06
1496,1496,,100.0,129.0,Smoketree Fire,False,N,94b147a7-68ac-4e60-ba42-81fce8facd30,Wildfire,Riverside,Riverside-2020-06
1497,1497,,100.0,300.0,Wildlife Fire,False,N,2672d8d0-6523-40da-ae4e-6ae6d48e810a,Wildfire,Solano,Solano-2020-06
1498,1498,,100.0,19.0,Silver Fire,False,N,0416a81f-0a17-4835-b05e-fe59a6e7379a,Wildfire,Santa Clara,Santa Clara-2020-06
1499,1499,,100.0,15.0,Brock Fire,False,N,a5085c95-252d-4d1c-9e8a-6657a74b7ed5,Wildfire,Shasta,Shasta-2020-06
1500,1500,Evacuations in progress,100.0,126.0,Colleen Fire,False,N,3837f75a-208d-41d0-8d89-5719a11912ef,Wildfire,Santa Clara,Santa Clara-2020-06
1501,1501,,100.0,39.0,Karchner Fire,True,N,57a6f6b7-eba1-4ed7-ba7b-6b078b06731d,Wildfire,Placer,Placer-2020-06
