,incident_latitude,incident_longitude,date,temperature (degC),wind_speed (m/s),total_precipitation (mm of water equivalent),relative_humidity (0-1),surface_pressure (Pa),humidex (degC),County,latitude,longitude,y,month,year
Butte-2016-05,39.4771835,-121.6924115,2016-05,28.506129032258066,0.7712903225806451,0.42354838709677417,0.8209677419354838,100648.65935483867,41.03322580645161,Butte,39.51392253933332,-121.50504563312111,True,05,2016
Butte-2016-06,39.60773666666667,-121.68763333333334,2016-06,28.514333333333337,1.1783333333333332,0.25699999999999995,0.7923333333333334,100717.02966666668,40.39799999999999,Butte,40.43986042132391,-122.03120390497652,True,06,2016
Butte-2016-08,39.733135000000004,-121.71791,2016-08,28.149677419354834,0.9606451612903224,0.26806451612903226,0.8067741935483869,100639.56612903225,39.95451612903226,Butte,39.209581902228514,-120.68077507363728,True,08,2016
Butte-2016-09,39.67083333333334,-121.56575666666667,2016-09,27.528666666666666,1.6050000000000002,0.3153333333333333,0.8353333333333333,100715.40699999999,39.319,Butte,39.68723742661829,-121.53491428063181,True,09,2016
Butte-2017-02,39.51158,-121.55633,2017-02,27.84392857142857,1.2546428571428572,0.1642857142857143,0.7735714285714284,100832.8357142857,38.62321428571429,Butte,40.13060405912799,-122.42237956013878,False,02,2017
Butte-2017-06,39.492580000000004,-121.59901,2017-06,28.60566666666667,1.0576666666666668,0.13766666666666666,0.7883333333333333,100688.74233333331,40.479,Butte,39.82426581104111,-121.2074265702596,True,06,2017
Butte-2017-07,39.58249333333334,-121.53399166666667,2017-07,28.599999999999994,1.3632258064516127,0.16806451612903225,0.7764516129032258,100709.26064516132,40.206129032258076,Butte,39.772705730675256,-122.40365967193394,True,07,2017
Butte-2017-08,39.57701,-121.30209,2017-08,27.85935483870969,1.2248387096774194,0.3170967741935483,0.8022580645161289,100674.4670967742,39.26322580645161,Butte,39.401827789337325,-121.25291950009026,True,08,2017
Butte-2017-09,39.7814,-121.62937,2017-09,27.51300000000001,0.9690000000000001,0.4693333333333332,0.8263333333333331,100748.24133333332,39.09299999999999,Butte,40.2306006342734,-122.46208963240433,True,09,2017
Butte-2017-10,39.588766666666665,-121.53613333333334,2017-10,28.00258064516129,1.163225806451613,0.3093548387096774,0.8083870967741934,100697.29774193547,39.69903225806452,Butte,39.6624864861036,-122.25105768108227,True,10,2017
Butte-2018-06,39.661608,-121.84641739999999,2018-06,28.455666666666673,1.2393333333333336,0.10999999999999996,0.7916666666666666,100694.87199999999,40.23566666666667,Butte,40.140430931406314,-121.85977536556501,True,06,2018
Butte-2018-07,39.62497925,-121.58884475,2018-07,28.47967741935484,1.6716129032258067,0.1193548387096774,0.7774193548387096,100624.62322580644,39.96967741935485,Butte,39.737751546209616,-121.4661325088039,True,07,2018
Butte-2018-09,39.84151,-121.62168,2018-09,27.319000000000006,0.8956666666666668,0.4046666666666667,0.8199999999999998,100762.41666666669,38.581,Butte,40.50421009702492,-122.37730851073697,True,09,2018
Butte-2018-10,39.64978,-121.52905000000001,2018-10,27.25935483870968,0.7706451612903225,0.5641935483870967,0.8374193548387094,100826.36258064516,38.82,Butte,39.12971253703374,-120.61345296024443,True,10,2018
Butte-2018-11,39.762785,-121.604275,2018-11,27.57200000000001,0.7523333333333334,0.3443333333333333,0.8320000000000001,100772.64800000002,39.340333333333334,Butte,39.1580778481446,-120.73457923835863,True,11,2018
Butte-2019-04,39.83958,-121.957,2019-04,29.018000000000004,0.7286666666666668,0.193,0.7883333333333336,100676.65099999998,41.33033333333333,Butte,39.47998668033394,-122.02741271715391,True,04,2019
Butte-2019-05,39.85484,-121.905,2019-05,28.33677419354839,1.1290322580645162,0.402258064516129,0.8274193548387095,100730.1512903226,40.793225806451616,Butte,40.1373586999607,-121.90930086865558,True,05,2019
Butte-2019-06,39.44698,-121.81823666666666,2019-06,28.45733333333333,1.385,0.29100000000000004,0.8219999999999997,100665.145,40.92466666666665,Butte,39.5651398216113,-121.4657114507327,True,06,2019
Butte-2019-07,39.423833,-121.579738,2019-07,28.275483870967737,1.270645161290323,0.1283870967741935,0.8032258064516128,100719.37516129033,40.13451612903226,Butte,39.024866723504694,-120.94598981559568,True,07,2019
Butte-2019-09,39.515143333333334,-121.50614133333333,2019-09,27.841000000000005,0.9996666666666668,0.24999999999999994,0.8156666666666667,100819.4766666667,39.52266666666667,Butte,40.15921088207144,-121.74995704124493,True,09,2019
Butte-2019-10,39.551423,-121.800538,2019-10,27.120322580645162,0.5909677419354837,0.4835483870967742,0.8419354838709675,100748.66806451614,38.62935483870968,Butte,40.56863644896778,-120.9067293041439,True,10,2019
Butte-2020-03,39.774968,-122.384532,2020-03,29.07903225806452,0.924516129032258,0.1141935483870968,0.7683870967741937,100754.19709677418,40.96645161290324,Butte,39.18329841366437,-122.23010747931804,True,03,2020
Butte-2020-05,39.42208,-121.47273,2020-05,28.588387096774202,0.7964516129032259,0.4732258064516128,0.8290322580645161,100658.49419354838,41.37580645161291,Butte,39.244042005668035,-121.72061130445572,True,05,2020
Butte-2020-06,39.4117975,-121.5064375,2020-06,28.27033333333333,1.334,0.2483333333333333,0.8096666666666668,100667.67500000002,40.290333333333336,Butte,39.92296013902808,-121.84028322266207,True,06,2020
Butte-2020-07,37.77783566666667,-119.98669633333334,2020-07,27.79774193548387,1.1803225806451612,0.3090322580645161,0.8170967741935483,100633.12,39.46290322580646,Butte,40.28561972477807,-121.65773033458888,True,07,2020
Butte-2020-08,39.647686,-121.633994,2020-08,28.51322580645161,1.1461290322580648,0.13032258064516128,0.7935483870967741,100633.18709677414,40.41225806451614,Butte,39.522472547959616,-120.69349724032217,True,08,2020
Butte-2020-10,39.51694000000001,-121.54475,2020-10,27.637419354838705,0.9851612903225808,0.3890322580645162,0.8306451612903226,100663.67516129033,39.438387096774186,Butte,39.65521804657466,-122.1225206085911,True,10,2020
Butte-2020-12,33.893351,-117.62109,2020-12,27.208387096774192,1.3629032258064508,0.1861290322580645,0.8222580645161292,100719.96258064515,38.39387096774194,Butte,38.68097965490273,-121.79046126059343,True,12,2020
Calaveras-2013-07,37.965364,-120.696362,2013-07,25.077096774193553,1.3948387096774193,0.0006451612903225806,0.3887096774193548,95795.73774193547,26.44483870967743,Calaveras,28.509336751447346,-97.61677890423911,True,07,2013
Calaveras-2013-08,38.06231,-120.45233,2013-08,22.746451612903233,1.4093548387096773,0.0003225806451612903,0.4164516129032258,95879.28870967742,23.547096774193548,Calaveras,29.412590155131486,-97.39578445940418,True,08,2013
Calaveras-2014-06,79.3685095,-41.2408795,2014-06,22.329666666666668,1.4303333333333332,0.0,0.34733333333333344,95615.17833333332,21.94666666666667,Calaveras,29.729504935281394,-97.82791286166264,True,06,2014
Calaveras-2015-08,38.052,-120.5577,2015-08,23.69290322580645,1.367741935483871,0.0006451612903225806,0.4174193548387097,95858.96451612904,24.83483870967742,Calaveras,29.96374516220196,-99.2052368427234,True,08,2015
Calaveras-2016-06,38.22017,-120.8678,2016-06,23.04633333333333,1.4126666666666667,0.0003333333333333333,0.3803333333333333,95922.30833333332,23.34433333333333,Calaveras,30.21125837493834,-98.59366404643299,True,06,2016
Calaveras-2016-07,38.0134575,-120.68530750000001,2016-07,24.44838709677419,1.4180645161290326,0.0,0.36225806451612896,95874.5670967742,24.985806451612905,Calaveras,28.96707552759828,-97.73401553380864,True,07,2016
Calaveras-2016-08,38.1874,-120.6381,2016-08,23.535161290322584,1.2893548387096776,0.0,0.3932258064516129,95807.48741935486,24.291612903225804,Calaveras,28.975589026902302,-99.01083556798098,True,08,2016
Calaveras-2017-05,38.19906,-120.83484,2017-05,18.143870967741933,1.4064516129032254,0.015161290322580644,0.5477419354838711,95792.765483871,18.945806451612906,Calaveras,29.336691700149174,-99.22230311201847,True,05,2017
Calaveras-2017-07,38.030192500000005,-120.9986375,2017-07,26.588387096774202,1.3403225806451613,0.0,0.35354838709677416,95885.87225806453,27.80129032258065,Calaveras,30.024265163852135,-97.95722251452808,True,07,2017
Calaveras-2017-10,38.40234,-120.52953,2017-10,16.273225806451617,1.042258064516129,0.014838709677419357,0.394516129032258,96042.49451612904,14.732580645161288,Calaveras,28.34737775804246,-97.68104622133346,True,10,2017
Calaveras-2018-06,37.95766,-120.68902,2018-06,22.56566666666666,1.4403333333333337,0.0,0.395,95713.56566666668,22.975,Calaveras,29.288465404023675,-98.88715709869393,True,06,2018
Calaveras-2018-08,38.072769,-120.666512,2018-08,23.21903225806452,1.259032258064516,0.0,0.4303225806451613,95893.66838709675,24.368064516129035,Calaveras,28.475183322886355,-98.7470090325306,True,08,2018
Calaveras-2019-06,37.44422,-121.84082,2019-06,22.61133333333333,1.3093333333333337,0.0,0.4569999999999999,95818.44866666666,24.070000000000004,Calaveras,28.509877199801544,-99.22522580934431,True,06,2019
Calaveras-2019-07,38.115224,-120.78068,2019-07,24.651612903225804,1.2716129032258066,0.0,0.4141935483870969,95889.11548387098,26.21258064516129,Calaveras,29.723595392421906,-97.86932106484743,True,07,2019
Calaveras-2019-09,38.20177,-120.827386,2019-09,20.622666666666664,1.0646666666666669,0.026666666666666672,0.4486666666666668,95857.80733333332,21.020999999999994,Calaveras,29.334183860123623,-98.82148557739129,True,09,2019
Calaveras-2020-06,38.07741,-120.72958,2020-06,22.31900000000001,1.5023333333333333,0.0023333333333333327,0.4223333333333334,95809.68600000002,23.19766666666666,Calaveras,28.27603377901395,-98.36763698640205,True,06,2020
Calaveras-2020-08,38.029490499999994,-120.807919,2020-08,26.05677419354839,1.3006451612903225,0.0006451612903225806,0.3935483870967743,95753.31645161293,27.78419354838709,Calaveras,29.60553992265324,-98.88468639811201,True,08,2020
Calaveras-2020-10,37.98337,-120.64541,2020-10,18.68032258064516,0.9641935483870973,0.0,0.34451612903225803,96076.60193548386,17.2758064516129,Calaveras,29.277994928742462,-99.14475108902312,True,10,2020
Colusa-2016-06,39.12366,-122.50373,2016-06,28.35433333333333,1.7473333333333332,0.0036666666666666666,0.24566666666666664,100930.37466666668,27.84066666666667,Colusa,39.844313186327234,-121.27435823336474,True,06,2016
Colusa-2017-07,39.01224000000001,-122.20127,2017-07,30.956774193548387,1.828064516129032,0.0,0.2612903225806452,100830.56451612904,31.800645161290326,Colusa,39.903691049950595,-122.60591412635931,True,07,2017
Colusa-2018-07,39.2976,-122.512012,2018-07,31.109677419354835,1.843225806451613,0.0,0.2764516129032258,100896.22548387096,32.50516129032258,Colusa,40.110194947003045,-123.01168507312136,True,07,2018
Colusa-2019-08,39.088333,-122.309167,2019-08,29.48677419354839,1.7370967741935484,0.0003225806451612903,0.3061290322580646,100809.78645161288,30.835161290322585,Colusa,38.81454238835012,-122.13283181323159,True,08,2019
Colusa-2019-11,39.100408,-122.496548,2019-11,14.361666666666665,1.3203333333333336,0.07266666666666667,0.4243333333333333,101224.24166666664,12.506666666666666,Colusa,38.8754578304192,-123.0664345661174,True,11,2019
Colusa-2020-07,39.1842855,-122.50889649999999,2020-07,29.59967741935484,1.9741935483870967,0.0,0.27161290322580645,100746.35290322582,30.21354838709677,Colusa,39.12111388958207,-123.09533820178484,True,07,2020
Colusa-2020-08,39.31313,-122.48525,2020-08,30.449354838709674,1.7458064516129033,0.0,0.2945161290322581,100693.5241935484,31.88354838709678,Colusa,39.42180235152438,-121.63555965012843,True,08,2020
Contra Costa-2013-06,37.775057,-121.73721299999998,2013-06,19.40333333333333,3.3353333333333333,0.01,0.6116666666666666,100085.36099999998,21.53033333333333,Contra Costa,37.91198198497062,-121.62788121828898,True,06,2013
Contra Costa-2013-07,37.96866,-121.91453,2013-07,18.78870967741936,3.5770967741935484,0.0022580645161290325,0.638709677419355,100101.67677419356,20.95806451612903,Contra Costa,38.55693506364277,-121.53583171289563,True,07,2013
Contra Costa-2013-09,37.90757,-121.882582,2013-09,19.257666666666672,2.767000000000001,0.014000000000000002,0.6093333333333333,100080.03966666668,21.308000000000003,Contra Costa,37.33355849983431,-121.15704108623066,True,09,2013
Contra Costa-2015-06,37.974123,-121.833751,2015-06,19.397666666666666,3.271333333333333,0.008,0.6273333333333333,100014.89400000004,21.71333333333333,Contra Costa,37.649113577389826,-121.3293815445446,True,06,2015
Contra Costa-2015-07,37.81629,-121.68113,2015-07,20.424193548387088,3.4919354838709693,0.014193548387096775,0.6419354838709678,100140.84096774194,23.41903225806451,Contra Costa,37.88832648786954,-121.63271178600088,True,07,2015
Contra Costa-2016-07,38.01264000000001,-122.1885,2016-07,19.22225806451613,3.4593548387096766,0.0,0.6270967741935484,100182.845483871,21.424193548387095,Contra Costa,37.54090188494323,-121.00637030761084,True,07,2016
Contra Costa-2017-06,37.86549,-122.2102,2017-06,19.573,3.3506666666666667,0.008333333333333333,0.6163333333333334,100074.125,21.835,Contra Costa,38.00151252745579,-121.92509016289347,True,06,2017
Contra Costa-2017-07,37.953685,-122.021105,2017-07,20.33774193548388,3.1632258064516123,0.0,0.6000000000000002,100166.37774193547,22.69225806451613,Contra Costa,38.108712407676926,-121.88712624710168,True,07,2017
Contra Costa-2018-06,37.933200500000005,-121.94119325,2018-06,19.273333333333333,3.511,0.0,0.5673333333333334,100037.29633333332,20.735666666666663,Contra Costa,38.699904619347905,-121.6064821656933,True,06,2018
Contra Costa-2018-07,37.85223,-121.94503000000002,2018-07,19.954838709677414,3.5048387096774203,0.0003225806451612903,0.6116129032258067,100264.09064516133,22.293548387096767,Contra Costa,38.69262400080855,-121.50012641086235,True,07,2018
Contra Costa-2018-08,37.99618,-122.14097,2018-08,18.897096774193553,3.233225806451613,0.0,0.6567741935483872,100196.58032258064,21.281935483870967,Contra Costa,36.91890639142586,-121.48850677137658,True,08,2018
Contra Costa-2018-11,37.81111,-121.7944,2018-11,13.007333333333333,1.5180000000000002,0.11566666666666668,0.6113333333333333,100568.27533333332,12.603,Contra Costa,38.13145648745536,-122.39894043747394,True,11,2018
Contra Costa-2019-06,38.02503,-121.9763,2019-06,20.125333333333334,3.091333333333333,0.0,0.5723333333333332,100126.68666666666,21.932333333333336,Contra Costa,37.93757295085776,-122.02776078856623,True,06,2019
Contra Costa-2019-07,37.99837,-122.16201,2019-07,19.90774193548388,3.4706451612903217,0.0,0.6403225806451612,100185.67193548387,22.65064516129032,Contra Costa,38.62657396916151,-121.79238302643117,True,07,2019
Contra Costa-2019-08,37.938428,-121.7755565,2019-08,21.196774193548396,3.0158064516129035,0.0,0.6341935483870967,100112.12096774195,24.525161290322586,Contra Costa,37.753703755866795,-122.60549522716488,True,08,2019
Contra Costa-2019-10,37.976010599999995,-122.06505059999999,2019-10,16.595806451612905,1.6548387096774189,0.0,0.4319354838709677,100402.26322580648,15.533225806451616,Contra Costa,37.03152767320708,-122.07076604510077,True,10,2019
Contra Costa-2020-04,37.82066,-121.595225,2020-04,15.189333333333336,2.671666666666667,0.037333333333333336,0.6299999999999998,100496.033,15.660999999999996,Contra Costa,37.79941106243799,-122.88302445825354,True,04,2020
Contra Costa-2020-05,35.9994,-86.8616,2020-05,18.340645161290322,2.9593548387096766,0.028387096774193564,0.5951612903225807,100304.81838709679,19.744838709677413,Contra Costa,37.93594392558204,-122.26740439385755,True,05,2020
Contra Costa-2020-06,37.994368,-122.002811,2020-06,19.937,3.536666666666666,0.0,0.5663333333333334,100124.29399999998,21.73033333333333,Contra Costa,37.88609281593103,-122.25682327741399,True,06,2020
Contra Costa-2020-07,38.003634500000004,-121.93747400000001,2020-07,19.28903225806452,3.5880645161290325,0.0,0.6196774193548388,100108.7183870968,21.39935483870968,Contra Costa,37.82030274135887,-120.93586223291808,True,07,2020
Contra Costa-2020-10,37.821737,-122.104314,2020-10,18.85774193548387,1.5712903225806452,0.0003225806451612903,0.5132258064516129,100356.38838709675,19.434838709677415,Contra Costa,38.70783320957706,-122.34604995579154,True,10,2020
Del Norte-2017-06,41.93323,-124.19629,2017-06,24.93633333333333,1.7039999999999995,0.009333333333333334,0.23066666666666666,82062.70066666669,23.299,Del Norte,41.26159002030843,-124.30822994999077,True,06,2017
Del Norte-2017-08,41.853,-123.676,2017-08,22.747419354838705,1.269032258064516,0.036129032258064527,0.4435483870967741,82383.81322580643,23.93580645161289,Del Norte,40.78534720219049,-122.97819141653265,True,08,2017
Del Norte-2017-09,41.98128,-124.01168,2017-09,20.225333333333328,1.979,0.10300000000000001,0.39299999999999996,82186.81066666669,19.52,Del Norte,42.25670749780312,-124.65388486524044,True,09,2017
Del Norte-2018-07,41.95113,-123.54642,2018-07,24.868387096774203,1.3945161290322583,0.05451612903225806,0.4219354838709679,82520.98032258067,26.501290322580648,Del Norte,41.354983878820505,-123.77267465144259,True,07,2018
El Dorado-2013-07,38.706935,-120.69119,2013-07,27.300645161290326,1.85258064516129,0.09193548387096774,0.6332258064516127,100901.94967741931,34.71387096774194,El Dorado,33.5099467091482,-91.92768837468788,True,07,2013
El Dorado-2013-08,38.788964,-120.8431175,2013-08,28.065161290322585,1.7112903225806455,0.031290322580645166,0.5970967741935485,100869.50709677416,35.29,El Dorado,33.61859804064906,-92.42040782802361,True,08,2013
El Dorado-2014-07,38.588718,-120.74256899999999,2014-07,25.47225806451613,1.660967741935484,0.21677419354838706,0.6964516129032258,100980.70967741932,32.68451612903226,El Dorado,33.68242346643653,-92.61446208555367,True,07,2014
El Dorado-2014-09,38.86246855,-120.37188995,2014-09,24.38366666666667,1.9603333333333333,0.066,0.6876666666666668,100945.68833333332,30.80466666666667,El Dorado,32.52538519811503,-92.61201851151468,True,09,2014
El Dorado-2015-07,38.776,-120.404,2015-07,30.374516129032248,2.3451612903225807,0.07741935483870968,0.5683870967741936,100761.97709677418,38.55096774193548,El Dorado,33.60439448194242,-93.2546467301402,True,07,2015
El Dorado-2016-06,38.64107,-120.6955,2016-06,27.573,1.788,0.15166666666666656,0.6963333333333332,100828.81866666667,36.37300000000001,El Dorado,33.23509090656268,-91.6809612611959,True,06,2016
El Dorado-2016-07,38.79549,-121.00299,2016-07,29.180322580645147,1.9922580645161287,0.10709677419354838,0.6638709677419354,100858.51419354838,38.61967741935483,El Dorado,33.18886143596995,-92.6049262287936,True,07,2016
El Dorado-2016-10,38.93449,-120.10744,2016-10,21.024516129032254,2.0764516129032256,0.060322580645161286,0.6329032258064516,101144.49741935484,24.44161290322581,El Dorado,32.499484965036956,-92.09563672990478,True,10,2016
El Dorado-2017-07,38.678124249999996,-120.8674225,2017-07,27.971612903225807,1.7045161290322577,0.11161290322580646,0.7270967741935485,100898.07129032258,37.86870967741935,El Dorado,34.07563978868967,-92.46387116845868,True,07,2017
El Dorado-2017-09,38.5758,-120.915,2017-09,24.35466666666667,1.9956666666666656,0.014000000000000002,0.6643333333333334,100842.22366666664,30.38500000000001,El Dorado,33.40986223941909,-91.87045756750233,True,09,2017
El Dorado-2017-10,38.813604999999995,-120.37467000000001,2017-10,18.96064516129033,2.3651612903225807,0.10419354838709677,0.6496774193548387,101006.4622580645,22.02,El Dorado,32.716088728879726,-93.55701580453841,True,10,2017
El Dorado-2018-08,38.733140000000006,-120.9566735,2018-08,27.74709677419353,1.9725806451612908,0.06774193548387096,0.6606451612903227,100898.20838709676,36.00935483870969,El Dorado,34.128532417235434,-92.63562967860723,True,08,2018
El Dorado-2018-09,38.84434,-120.791415,2018-09,25.148999999999994,1.7073333333333345,0.21566666666666665,0.785,100826.95366666664,33.69733333333333,El Dorado,32.614364963283094,-92.41595276081668,True,09,2018
El Dorado-2019-07,38.757636,-120.75664,2019-07,27.74290322580645,2.2545161290322584,0.1,0.6951612903225806,100830.3903225806,36.77548387096775,El Dorado,34.098427818297026,-92.45370622430363,True,07,2019
El Dorado-2019-08,38.678182,-120.8583605,2019-08,29.674193548387088,1.4670967741935486,0.045161290322580656,0.5987096774193549,100673.28516129027,38.104193548387094,El Dorado,32.89614918766399,-92.72056009891857,True,08,2019
El Dorado-2019-09,38.718691,-120.955881,2019-09,29.073666666666664,2.035,0.018666666666666668,0.5466666666666667,100878.33499999998,35.72133333333333,El Dorado,32.225252701837036,-91.79281881455363,True,09,2019
El Dorado-2019-10,38.724,-120.145,2019-10,17.720645161290328,2.0377419354838704,0.2741935483870967,0.7016129032258063,100886.9529032258,20.405483870967746,El Dorado,33.73506209568652,-93.07398888526194,True,10,2019
El Dorado-2020-06,38.827755,-120.988571,2020-06,27.17866666666667,2.509666666666667,0.179,0.6569999999999999,100776.76733333334,34.94299999999999,El Dorado,33.84197614666662,-92.13126765565428,True,06,2020
El Dorado-2020-07,38.58488,-120.941267,2020-07,28.66645161290321,1.9116129032258065,0.13129032258064513,0.7135483870967739,100748.68483870967,38.85258064516129,El Dorado,32.867027199897755,-92.72968223184354,True,07,2020
El Dorado-2020-08,38.763273,-120.9899225,2020-08,28.02,1.8793548387096768,0.167741935483871,0.6364516129032258,100667.08387096775,36.02354838709678,El Dorado,33.39440864032421,-92.88484299690992,True,08,2020
El Dorado-2020-10,38.659387,-120.964726,2020-10,17.591935483870962,2.231935483870968,0.2190322580645161,0.7225806451612903,101049.49258064515,20.48161290322581,El Dorado,33.34355174328411,-93.31563436768222,True,10,2020
Fresno-2013-06,36.8221155,-119.4687975,2013-06,28.28633333333333,2.948666666666667,0.0,0.294,99790.50966666664,29.03066666666667,Fresno,37.71929490089156,-118.9866731531458,True,06,2013
Fresno-2013-07,37.279,-119.318,2013-07,31.41290322580645,2.1138709677419354,0.0,0.2370967741935484,99786.86032258064,31.94806451612903,Fresno,37.666850381876046,-120.50241083182142,True,07,2013
Fresno-2014-01,36.8266,-119.3415,2014-01,10.907419354838712,1.042258064516129,0.013548387096774195,0.4829032258064516,100793.48193548387,8.845806451612905,Fresno,37.59902325767602,-119.1836378200314,True,01,2014
Fresno-2014-06,36.867286,-119.3834995,2014-06,27.371,2.6663333333333337,0.0003333333333333333,0.223,99651.29166666669,26.292666666666666,Fresno,37.072467073012724,-118.9653768898023,True,06,2014
Fresno-2015-07,36.874,-118.905,2015-07,29.488064516129032,2.601290322580646,0.0019354838709677426,0.3174193548387097,99847.10806451613,31.18741935483872,Fresno,36.60808215314203,-120.64244347951144,True,07,2015
Fresno-2016-05,36.83527500000001,-119.51823999999999,2016-05,23.418387096774183,2.2422580645161294,0.019354838709677424,0.3858064516129033,99934.60419354837,23.85387096774193,Fresno,36.408863469774516,-120.22261577766666,True,05,2016
Fresno-2016-07,36.681200000000004,-119.82486183333333,2016-07,30.351612903225806,2.6825806451612912,0.0,0.2461290322580645,99866.89032258064,30.70580645161291,Fresno,37.198798786007885,-119.95629115320668,True,07,2016
Fresno-2016-08,36.09974,-120.51057,2016-08,29.299354838709675,2.4770967741935483,0.0,0.2812903225806452,99808.89870967744,30.090645161290325,Fresno,36.39793198875616,-120.6961807694546,True,08,2016
Fresno-2016-09,36.749545,-119.438785,2016-09,25.559666666666665,1.917,0.0,0.2706666666666667,100032.64633333332,24.887,Fresno,36.78332086374735,-119.05164640431555,True,09,2016
Fresno-2016-10,36.94536,-119.25959,2016-10,20.304838709677416,1.6883870967741936,0.0464516129032258,0.4316129032258065,100237.20548387096,20.415483870967734,Fresno,36.24699663589696,-120.13605525035769,True,10,2016
Fresno-2017-04,36.37953866666667,-120.37690066666666,2017-04,17.464000000000002,2.3193333333333332,0.073,0.5073333333333333,100372.33566666668,17.488666666666663,Fresno,37.72142761880067,-119.3679181735644,True,04,2017
Fresno-2017-05,36.55258,-120.29845600000002,2017-05,22.785806451612906,2.130322580645161,0.0051612903225806426,0.3887096774193549,99920.36451612905,23.27064516129032,Fresno,36.41685312768803,-118.74867273834236,True,05,2017
Fresno-2017-06,36.598806249999996,-120.19632100000001,2017-06,28.111,2.627666666666667,0.0003333333333333333,0.3310000000000001,99780.60066666664,29.68200000000001,Fresno,36.36933423490346,-118.80192517917948,True,06,2017
Fresno-2017-07,36.67830833333334,-119.93097366666666,2017-07,31.30129032258064,2.0893548387096783,0.0,0.27161290322580645,99868.13838709675,32.62967741935484,Fresno,36.39773466293104,-120.64530682068609,True,07,2017
Fresno-2017-08,36.53050775,-119.87164125,2017-08,30.309677419354845,2.1264516129032254,0.0,0.3435483870967741,99760.43967741939,32.967419354838704,Fresno,36.801270916207514,-120.70066537233245,True,08,2017
Fresno-2017-09,36.480686666666664,-120.05298666666665,2017-09,25.580000000000005,1.8713333333333333,0.005,0.389,99852.94133333332,27.340666666666664,Fresno,36.937884615491896,-120.00180443921664,True,09,2017
Fresno-2017-10,36.7528,-119.2288,2017-10,18.972903225806455,1.5835483870967744,0.0029032258064516127,0.3887096774193548,100208.74451612908,18.145161290322573,Fresno,37.65018798120937,-118.72979332703252,True,10,2017
Fresno-2018-05,36.803685,-120.09689,2018-05,22.657096774193548,2.4177419354838703,0.005161290322580645,0.38193548387096776,100024.04645161287,22.919354838709666,Fresno,37.18561540269224,-120.11806641718,True,05,2018
Fresno-2018-06,36.400934500000005,-119.9288695,2018-06,27.94299999999999,2.53,0.0,0.2623333333333333,99750.60266666667,27.89,Fresno,37.03784461768886,-120.40495429276541,True,06,2018
Fresno-2018-10,36.938674,-119.3127769,2018-10,20.234516129032254,1.5070967741935484,0.014516129032258062,0.3780645161290322,100125.78903225806,19.71741935483871,Fresno,36.63972604357347,-119.27501395093532,True,10,2018
Fresno-2019-05,36.66909,-119.3046,2019-05,20.080645161290324,1.5732258064516127,0.12774193548387094,0.4890322580645161,99912.79806451613,20.731290322580648,Fresno,36.821870229272875,-119.89652934859105,True,05,2019
Fresno-2019-09,36.154184,-120.634179,2019-09,25.211333333333325,2.247,0.0,0.3356666666666667,99938.20199999999,25.59266666666667,Fresno,35.96347660052568,-120.56481765414026,True,09,2019
Fresno-2019-10,36.319291,-120.460189,2019-10,18.387741935483874,1.5909677419354835,0.0,0.31774193548387103,100242.4012903226,16.619354838709675,Fresno,36.20874331759049,-120.50076579429701,True,10,2019
Fresno-2020-05,36.075003,-120.106407,2020-05,23.89419354838709,2.3935483870967738,0.007419354838709677,0.32967741935483874,100078.36967741938,23.71387096774193,Fresno,36.5399023440613,-119.93316282712793,True,05,2020
Fresno-2020-06,36.898935,-119.350055,2020-06,27.454666666666668,2.5106666666666664,0.0006666666666666666,0.2836666666666667,99864.60833333334,27.72833333333333,Fresno,36.21742025705713,-119.77572662946814,True,06,2020
Fresno-2020-07,36.422557999999995,-119.819233,2020-07,30.22483870967741,2.2806451612903227,0.0,0.2612903225806452,99799.4487096774,30.933225806451613,Fresno,36.49689935029087,-120.49449603638574,True,07,2020
Fresno-2020-08,36.504045,-119.835621,2020-08,30.73870967741935,2.2367741935483867,0.0,0.3090322580645162,99738.9012903226,32.759354838709676,Fresno,37.15668327894584,-120.12732164488223,True,08,2020
Fresno-2020-09,37.163472,-119.14424199999999,2020-09,26.27433333333333,1.8006666666666666,0.0003333333333333333,0.4023333333333333,100023.86733333331,28.30833333333334,Fresno,36.00125092865337,-119.63234653519612,True,09,2020
Glenn-2013-05,39.514139,-122.560862,2013-05,17.68548387096774,2.5241935483870974,0.0935483870967742,0.5874193548387096,99780.37677419356,19.149677419354838,Glenn,40.25919273031142,-122.83665043411503,True,05,2013
Glenn-2016-08,35.7506,-118.5678,2016-08,25.225483870967746,1.7516129032258063,0.09193548387096774,0.6680645161290322,99752.3258064516,31.82806451612904,Glenn,39.15747488319073,-121.39582001158595,True,08,2016
Glenn-2017-07,39.75425,-122.17657,2017-07,24.59225806451613,1.681612903225807,0.25451612903225795,0.7058064516129032,99521.73677419356,31.361290322580647,Glenn,40.09512749778975,-122.20802105905362,False,07,2017
Glenn-2018-05,39.65578,-122.58666,2018-05,20.033225806451608,1.9938709677419355,0.2070967741935484,0.7109677419354838,99660.31774193553,23.806774193548375,Glenn,39.72370337689925,-122.37311706440892,True,05,2018
Glenn-2018-06,39.557604999999995,-122.619,2018-06,22.16666666666667,1.9806666666666664,0.17266666666666666,0.6739999999999999,99437.46366666666,26.78866666666666,Glenn,40.003276324169214,-122.12892654854812,True,06,2018
